TweetID,Date,Hashtags,CovidRelated
389570,1255812174490021888,04/30/20,[],
389573,1255812174544543488,04/30/20,[],
389577,1255812174519230464,04/30/20,[],
389578,1255812174997577728,04/30/20,[],
389585,1255812177350533120,04/30/20,"['toys', 'coronavirus']",No
389586,1255812177765646336,04/30/20,['UPFight'],No
389594,1255812178105556992,04/30/20,[],
389595,1255812178164297728,04/30/20,[],No
389597,1255812178285867008,04/30/20,[],
389599,1255812178294140928,04/30/20,[],
389601,1255812178277359616,04/30/20,[],
389603,1255812177929388032,04/30/20,['NoPants'],No
389605,1255812178319486720,04/30/20,[],
389606,1255812178306875392,04/30/20,['plediba'],No
389607,1255812177732055040,04/30/20,[],
389608,1255812178390720512,04/30/20,"['LegalEdTalks', 'FinuasSkillnet']",No
389609,1255812178453639168,04/30/20,[],
389611,1255812178596122624,04/30/20,[],
389613,1255812178508238848,04/30/20,[],
389615,1255812178524942336,04/30/20,[],
389619,1255812178206167040,04/30/20,[],
389622,1255812178684383232,04/30/20,['God'],No
389624,1255812178633949184,04/30/20,[],
389627,1255812178931781632,04/30/20,[],
389628,1255812178663354368,04/30/20,[],
389629,1255812179074281472,04/30/20,[],
389630,1255812181821517824,04/30/20,[],
389632,1255812181959954432,04/30/20,[],
389638,1255812181960069120,04/30/20,[],
389645,1255812182479998720,04/30/20,[],
389646,1255812182459236352,04/30/20,[],
389647,1255812182345908224,04/30/20,[],
389648,1255812182383767552,04/30/20,[],
389649,1255812182396165888,04/30/20,[],
389654,1255812182564093952,04/30/20,[],No
389660,1255812182660583424,04/30/20,[],
389669,1255812183012900864,04/30/20,[],
389671,1255812183159648512,04/30/20,['OilPrices'],No
389672,1255812183293861888,04/30/20,[],
389678,1255812183491055616,04/30/20,['Education'],No
389679,1255812183537127424,04/30/20,[],
389681,1255812185990799104,04/30/20,[],
389685,1255812186091421696,04/30/20,[],
389690,1255812186246647808,04/30/20,[],
389691,1255812186297032704,04/30/20,[],
389693,1255812186477416448,04/30/20,[],
389695,1255812186456408064,04/30/20,[],
389700,1255812186569609216,04/30/20,[],
389701,1255812186510749696,04/30/20,[],
389704,1255812186770939904,04/30/20,[],
389706,1255812186435465216,04/30/20,[],
389707,1255812186838052864,04/30/20,[],
389708,1255812186976517888,04/30/20,[],
389709,1255812187064397824,04/30/20,[],
389714,1255812187236564992,04/30/20,[],
389721,1255812187521781504,04/30/20,[],
389722,1255812187748270080,04/30/20,[],
389727,1255812187618111488,04/30/20,[],
389730,1255812190222745600,04/30/20,[],
389732,1255812190034104320,04/30/20,[],
389740,1255812190428430336,04/30/20,"['COVID19', 'QuedateEnCasa']",Yes
389741,1255812190478557184,04/30/20,[],
389743,1255812190520717056,04/30/20,[],
389744,1255812190462005248,04/30/20,[],
389747,1255812190147244032,04/30/20,[],
389749,1255812190684229632,04/30/20,[],
389750,1255812190763921408,04/30/20,[],
389751,1255812190696808448,04/30/20,[],
389755,1255812190767968512,04/30/20,[],
389757,1255812190868774912,04/30/20,[],
389761,1255812190965248000,04/30/20,['covid19'],Yes
389770,1255812191002996736,04/30/20,[],
389771,1255812191220977664,04/30/20,[],
389778,1255812191237873664,04/30/20,[],
389779,1255812191388872704,04/30/20,[],
389782,1255812194408624128,04/30/20,[],
389791,1255812194601545728,04/30/20,[],
389793,1255812194773749504,04/30/20,[],
389794,1255812194874335232,04/30/20,[],
389795,1255812192445890304,04/30/20,[],
389797,1255812194890952704,04/30/20,[],
389802,1255812194442362880,04/30/20,[],
389814,1255812195717394432,04/30/20,[],Yes
389816,1255812195230892032,04/30/20,[],
389817,1255812195813928704,04/30/20,[],
389818,1255812195872436224,04/30/20,[],
389820,1255812196019380224,04/30/20,[],
389825,1255812195994173440,04/30/20,[],
389828,1255812196271095808,04/30/20,[],
389833,1255812198712119296,04/30/20,"['birthday', 'birthdaytoday', 'MyBirthday', 'Quarantine', 'birthdayquarantine']",No
389835,1255812198661672704,04/30/20,[],
389836,1255812198636457984,04/30/20,[],
389838,1255812198686916608,04/30/20,[],
389839,1255812198565322752,04/30/20,[],
389843,1255812198938537984,04/30/20,[],
389844,1255812198951239680,04/30/20,[],
389847,1255812199119011840,04/30/20,[],
389853,1255812199299375104,04/30/20,[],
389856,1255812199421030400,04/30/20,[],
389858,1255812198724775936,04/30/20,"['theflower', 'year3']",No
389860,1255812199630753792,04/30/20,[],
389861,1255812199131602944,04/30/20,[],
389864,1255812199714484224,04/30/20,[],
389865,1255812199571996672,04/30/20,[],
389867,1255812199819476992,04/30/20,[],
389868,1255812199890644992,04/30/20,[],
389871,1255812199639134208,04/30/20,[],
389874,1255812199668428800,04/30/20,[],
389875,1255812199953698816,04/30/20,[],
389883,1255812202877071104,04/30/20,[],
389885,1255812203053121536,04/30/20,[],
389886,1255812202960957440,04/30/20,"['RT', 'Quarantine']",No
389890,1255812203321733120,04/30/20,[],
389891,1255812203342520320,04/30/20,[],
389896,1255812203652866048,04/30/20,[],
389901,1255812203850186752,04/30/20,[],
389902,1255812203481096192,04/30/20,"['covid19', 'hautsdefrance']",Yes
389903,1255812203762122752,04/30/20,[],
389905,1255812203841814528,04/30/20,[],
389907,1255812203900518400,04/30/20,[],
389910,1255812204064059392,04/30/20,[],
389912,1255812204105994240,04/30/20,['COVID19'],Yes
389915,1255812204110188288,04/30/20,[],
389918,1255812204412035072,04/30/20,[],
389919,1255812204240105472,04/30/20,"['COVID19', 'lockdown', 'violence']",Yes
389920,1255812203904749568,04/30/20,[],
389921,1255812204408066048,04/30/20,[],
389924,1255812204458315520,04/30/20,[],
389934,1255812206979166208,04/30/20,['COVID19'],Yes
389936,1255812206672801792,04/30/20,['backlinks'],No
389938,1255812206656094208,04/30/20,[],
389945,1255812207243399168,04/30/20,[],
389950,1255812207654219520,04/30/20,[],
389952,1255812207536898048,04/30/20,[],
389953,1255812207608283136,04/30/20,[],
389954,1255812207746547712,04/30/20,[],
389961,1255812208178671616,04/30/20,[],
389962,1255812207801176064,04/30/20,[],
389966,1255812208199708672,04/30/20,"['Refugees', 'refugeesgr']",No
389970,1255812208640045056,04/30/20,[],
389973,1255812208618926080,04/30/20,[],
389974,1255812208589709056,04/30/20,[],
389977,1255812208631652352,04/30/20,[],
389983,1255812211219607552,04/30/20,"['Swamp', 'BidenCorruption']",No
389986,1255812211488034816,04/30/20,[],
389989,1255812211550883840,04/30/20,[],
389991,1255812211726938112,04/30/20,[],
389993,1255812211861262336,04/30/20,[],
389994,1255812211739521024,04/30/20,[],
390000,1255812211903049728,04/30/20,[],
390001,1255812211810975488,04/30/20,[],
390008,1255812211672563712,04/30/20,[],
390009,1255812212079427584,04/30/20,[],No
390010,1255812212238749696,04/30/20,[],
390014,1255812212322480128,04/30/20,[],
390015,1255812212419178496,04/30/20,[],
390016,1255812212381237248,04/30/20,"['Lockdown', 'COVID19']",No
390021,1255812212477787904,04/30/20,[],
390023,1255812212310118400,04/30/20,[],
390025,1255812212528218112,04/30/20,[],
390026,1255812212809031680,04/30/20,[],
390027,1255812212599463936,04/30/20,[],No
390032,1255812215304867840,04/30/20,[],
390033,1255812215321419520,04/30/20,[],
390035,1255812215430615040,04/30/20,[],
390037,1255812214793134080,04/30/20,[],
390040,1255812215459856384,04/30/20,[],
390042,1255812215552176128,04/30/20,[],
390046,1255812215367782400,04/30/20,[],
390053,1255812216051232768,04/30/20,[],
390055,1255812215925608448,04/30/20,[],
390056,1255812215921393664,04/30/20,[],
390059,1255812216131137536,04/30/20,[],
390063,1255812216265355264,04/30/20,[],
390069,1255812215850119168,04/30/20,[],
390073,1255812216684716032,04/30/20,[],
390081,1255812219515940864,04/30/20,[],
390084,1255812219591426048,04/30/20,[],
390085,1255812219608223488,04/30/20,[],
390086,1255812219297771520,04/30/20,[],
390093,1255812219947843584,04/30/20,[],
390096,1255812220153462784,04/30/20,[],
390101,1255812220241543168,04/30/20,['COVID19'],Yes
390104,1255812220472221696,04/30/20,[],
390107,1255812220296073216,04/30/20,['HBDDearestThalaAJITH'],No
390108,1255812220744798208,04/30/20,[],
390109,1255812220648333056,04/30/20,[],
390111,1255812220669374464,04/30/20,[],
390112,1255812220434472704,04/30/20,[],
390125,1255812221264728064,04/30/20,['COVID19'],No
390126,1255812221235605504,04/30/20,[],
390131,1255812223705976832,04/30/20,['العمر'],No
390132,1255812223370485504,04/30/20,[],
390136,1255812223701745664,04/30/20,[],
390139,1255812223785676800,04/30/20,[],Yes
390140,1255812223827537920,04/30/20,"['RemoteWork', 'leadership']",No
390148,1255812223815081984,04/30/20,[],
390150,1255812221323657216,04/30/20,[],
390156,1255812223974416384,04/30/20,[],
390160,1255812224532307968,04/30/20,[],
390161,1255812224377110528,04/30/20,[],
390163,1255812224574205952,04/30/20,[],
390164,1255812224452644864,04/30/20,['XRP'],No
390165,1255812224561577984,04/30/20,[],
390172,1255812224649703424,04/30/20,"['LockdownIreland', 'COVID19']",No
390174,1255812224893030400,04/30/20,"['Now', 'mental', 'support']",No
390175,1255812224813199104,04/30/20,[],
390179,1255812224951521280,04/30/20,[],
390185,1255812228072247296,04/30/20,[],
390186,1255812228177149952,04/30/20,[],
390188,1255812228156096512,04/30/20,[],
390191,1255812228252610304,04/30/20,[],
390195,1255812228265029632,04/30/20,[],
390196,1255812228579803136,04/30/20,[],
390206,1255812228990803968,04/30/20,[],
390213,1255812229112360704,04/30/20,[],
390219,1255812228726522112,04/30/20,[],
390220,1255812229217136640,04/30/20,[],
390221,1255812229263503104,04/30/20,[],
390226,1255812229477384192,04/30/20,['coronavirus'],Yes
390227,1255812229510975488,04/30/20,[],
390228,1255812229649141504,04/30/20,[],
390229,1255812226616897536,04/30/20,[],
390234,1255812231759114240,04/30/20,[],
390236,1255812232312688640,04/30/20,['StayWithAteez'],No
390237,1255812232216285184,04/30/20,[],
390240,1255812232518275072,04/30/20,[],
390241,1255812232648196096,04/30/20,[],
390244,1255812232757329920,04/30/20,[],
390248,1255812232765747200,04/30/20,[],
390250,1255812232849559552,04/30/20,[],
390252,1255812232895749888,04/30/20,[],
390254,1255812232845438720,04/30/20,['BellaCiao'],No
390258,1255812233176715264,04/30/20,[],
390259,1255812232992219136,04/30/20,[],
390261,1255812233126436864,04/30/20,[],
390262,1255812232937722112,04/30/20,"['COVID19', 'ActiveCase']",Yes
390264,1255812233399013120,04/30/20,[],Yes
390265,1255812233319374848,04/30/20,[],
390266,1255812233382318080,04/30/20,[],
390267,1255812233331957504,04/30/20,[],
390268,1255812233508069120,04/30/20,[],
390269,1255812233407463424,04/30/20,[],
390270,1255812233575235584,04/30/20,[],
390271,1255812232736194304,04/30/20,['ojekonline'],No
390272,1255812233277460480,04/30/20,[],
390275,1255812233835184128,04/30/20,[],
390276,1255812233688264704,04/30/20,[],
390286,1255812236557168640,04/30/20,[],
390287,1255812236439937024,04/30/20,[],
390294,1255812236712587264,04/30/20,[],
390295,1255812236813238272,04/30/20,[],
390297,1255812236775489536,04/30/20,[],
390299,1255812236951552000,04/30/20,[],
390302,1255812236469288704,04/30/20,[],
390303,1255812237069090816,04/30/20,[],
390309,1255812237152980992,04/30/20,[],
390310,1255812237358272512,04/30/20,[],
390311,1255812237421359104,04/30/20,[],
390313,1255812237396189184,04/30/20,[],
390317,1255812237484109824,04/30/20,[],
390318,1255812237383491584,04/30/20,[],
390325,1255812237815676928,04/30/20,[],
390327,1255812237811486720,04/30/20,[],
390329,1255812237656236032,04/30/20,[],
390336,1255812240709693440,04/30/20,[],
390340,1255812239900192768,04/30/20,[],Yes
390341,1255812240562938112,04/30/20,['COVID19'],Yes
390346,1255812240927633408,04/30/20,['HBDDearestThalaAJITH'],No
390347,1255812240944627712,04/30/20,[],
390352,1255812241116585984,04/30/20,[],
390364,1255812240961306624,04/30/20,[],
390366,1255812241561174016,04/30/20,[],
390368,1255812240336392192,04/30/20,[],
390374,1255812240088772608,04/30/20,[],
390375,1255812241842200320,04/30/20,[],
390379,1255812242047733504,04/30/20,[],
390380,1255812244715327488,04/30/20,[],
390383,1255812244035813120,04/30/20,[],
390388,1255812245008703488,04/30/20,[],
390396,1255812245172490240,04/30/20,[],
390400,1255812245059186688,04/30/20,[],
390403,1255812244849463296,04/30/20,[],
390409,1255812245721886720,04/30/20,[],
390410,1255812245172387840,04/30/20,['CCAA'],No
390416,1255812246074265600,04/30/20,[],
390420,1255812245742850048,04/30/20,[],No
390423,1255812245973540864,04/30/20,[],
390424,1255812246179139584,04/30/20,"['Recht', 'corona']",No
390427,1255812246191714304,04/30/20,[],
390428,1255812245612900352,04/30/20,['NationalPoetryMonth'],No
390429,1255812246309163008,04/30/20,[],
390431,1255812248876048384,04/30/20,[],
390432,1255812248787976192,04/30/20,[],
390437,1255812249018527488,04/30/20,[],
390439,1255812248494358528,04/30/20,"['AI', 'NLP', 'NLProc', 'App', 'Emotion', 'Startup']",No
390443,1255812249559556096,04/30/20,[],
390447,1255812249530368000,04/30/20,[],
390448,1255812249589100288,04/30/20,[],
390450,1255812249614155520,04/30/20,[],
390454,1255812249803010048,04/30/20,"['Ελλάδα', 'καλλιτέχνες', 'επίδομα', 'κορονοιος', 'COVID19', 'coronavirus', 'greece', 'artists']",No
390457,1255812249853275904,04/30/20,[],
390458,1255812249354145792,04/30/20,['COVID19'],No
390461,1255812249773580288,04/30/20,[],
390463,1255812250075648000,04/30/20,[],
390467,1255812250172080128,04/30/20,[],
390468,1255812250281132032,04/30/20,['firstgen'],No
390474,1255812250461523968,04/30/20,[],
390475,1255812250461503488,04/30/20,[],
390476,1255812250457313280,04/30/20,[],
390480,1255812253095464704,04/30/20,[],
390481,1255812253020028928,04/30/20,[],
390483,1255812252495564800,04/30/20,[],
390491,1255812252864859904,04/30/20,[],
390496,1255812253607173888,04/30/20,['Esaunomics'],No
390497,1255812253686755328,04/30/20,['COVID19'],No
390500,1255812253527552000,04/30/20,[],
390504,1255812253938528512,04/30/20,[],
390505,1255812253695295488,04/30/20,"['cuarentena', 'COVID19']",No
390506,1255812253699371008,04/30/20,"['raredisease', 'COVID19']",No
390508,1255812254303387648,04/30/20,[],
390512,1255812254349455104,04/30/20,[],
390513,1255812254320254720,04/30/20,[],
390517,1255812254488047616,04/30/20,[],
390520,1255812254768996352,04/30/20,[],
390532,1255812256950075392,04/30/20,[],
390534,1255812257138774016,04/30/20,[],
390536,1255812257239511040,04/30/20,[],
390538,1255812257402871808,04/30/20,[],
390540,1255812256396443648,04/30/20,[],
390542,1255812257415454720,04/30/20,[],
390545,1255812257503723520,04/30/20,[],
390547,1255812257419796480,04/30/20,[],
390551,1255812257709207552,04/30/20,[],
390555,1255812257910489088,04/30/20,[],
390556,1255812257943973888,04/30/20,[],
390558,1255812257927348224,04/30/20,[],
390559,1255812257994248192,04/30/20,[],
390562,1255812258141216768,04/30/20,[],
390565,1255812258023854080,04/30/20,[],
390568,1255812258120241152,04/30/20,[],
390569,1255812258581540864,04/30/20,[],
390573,1255812258162020352,04/30/20,[],Yes
390577,1255812258808160512,04/30/20,[],
390582,1255812261559652352,04/30/20,[],
390585,1255812261685473280,04/30/20,[],
390593,1255812261941112832,04/30/20,[],
390597,1255812262155223040,04/30/20,[],
390598,1255812262100516864,04/30/20,"['Green', 'coronavirus', 'covid19']",No
390611,1255812262616497920,04/30/20,[],
390612,1255812262507372288,04/30/20,[],
390620,1255812263174422528,04/30/20,[],
390621,1255812263056781056,04/30/20,[],
390623,1255812263212126208,04/30/20,[],
390632,1255812265716187136,04/30/20,[],
390635,1255812265795817472,04/30/20,[],
390637,1255812265850408704,04/30/20,['justiceforMulder'],No
390639,1255812265930088448,04/30/20,[],
390653,1255812266349363200,04/30/20,[],
390658,1255812266567643136,04/30/20,[],
390660,1255812266538283008,04/30/20,[],
390665,1255812266596933632,04/30/20,[],
390668,1255812266743783424,04/30/20,[],
390671,1255812266815086592,04/30/20,[],
390676,1255812267058368512,04/30/20,[],
390678,1255812266840162304,04/30/20,"['COVID19', 'plants', 'ecommerce']",Yes
390679,1255812266965864448,04/30/20,[],
390688,1255812270111764480,04/30/20,[],
390689,1255812270187307008,04/30/20,[],
390690,1255812270283804672,04/30/20,[],
390693,1255812270246055936,04/30/20,[],
390698,1255812270443110400,04/30/20,"['confinement', 'COVID19']",No
390702,1255812270694661888,04/30/20,[],
390705,1255812270795493120,04/30/20,[],
390712,1255812270938079232,04/30/20,[],
390715,1255812270996836352,04/30/20,[],
390721,1255812270791237632,04/30/20,['COVID19'],Yes
390723,1255812271252611072,04/30/20,[],
390726,1255812271592271872,04/30/20,[],
390735,1255812270858350592,04/30/20,[],
390738,1255812273773391872,04/30/20,[],
390739,1255812274545201152,04/30/20,[],
390742,1255812274708779008,04/30/20,['obinim'],No
390743,1255812274469683200,04/30/20,[],
390747,1255812274738081792,04/30/20,[],
390752,1255812275446956032,04/30/20,[],
390754,1255812275354562304,04/30/20,"['HamburgregionalNews', 'Arbeit']",No
390757,1255812275320975104,04/30/20,[],
390765,1255812275660824320,04/30/20,[],
390766,1255812275228667904,04/30/20,['AshikaRanganath'],No
390771,1255812276550012928,04/30/20,[],
390773,1255812276604424192,04/30/20,[],
390777,1255812276663267328,04/30/20,[],No
390783,1255812277955166208,04/30/20,[],
390784,1255812278521339904,04/30/20,[],
390786,1255812278173282304,04/30/20,['China'],No
390788,1255812278148104192,04/30/20,[],
390796,1255812278747832320,04/30/20,[],
390802,1255812279146295296,04/30/20,[],
390803,1255812279129518080,04/30/20,[],
390806,1255812279532126208,04/30/20,[],
